Pedido;Lote;Romaneio;Cliente;Canal;Sub Canal;Vendedor;Desc;Desc Fin;Tx Fin;T.C.;C.P.;Dias;VC 1a;VC 2a;VC 3a;VC 4a;VC 5a;Dt.Ven 1a;Banco;Trans;Placa;Mot;Ajud1;Ajud2;Canc;Dt.Acerto;Flag Romaneio;Mot Dev;Mot Bloq;Dt.Pedido;Pasta;||Item;Fam;Prd;Cod Red;Tabela;Desc;Vlr Total;Vlr Retorno;Vlr Unitario;ICMR;Desp.Acess;Desc.Verba;Tx.Finan;Quant CX;Quant UN;Retorno CX;Retorno UN;Desc.Max;Serie;NF;Nat.Oper;Ocorr;Ocosigla;FL;FLN;FLB;FL NF-E;No CEV;Preco Liq;Preco Tabela;Mot.Troca;QTD/UND;Vd CX Liq;Vd UN Liq;Vlr Vd Liq;Cat Prod;Descr Cat;Licenca;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
201610210622;0209;00000000000;00192964;A1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;200;028;0000902817;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210623;0209;00000000000;00192971;A1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;200;026;0000902780;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210623;0209;00000000000;00192971;A1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210624;0209;00000000000;00193224;B1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;200;026;0000902780;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210624;0209;00000000000;00193224;B1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210625;0209;00000000000;00193302;B1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210625;0209;00000000000;00193302;B1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;245;023;0000902812;20161501;0,00;16,3000;0,0000;16,3000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;16,30;16,30;000;00012;16,3000;0,0000;16,3000;05;350ML LATA;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210625;0209;00000000000;00193302;B1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||003;255;010;0000903201;20161501;0,00;9,7500;0,0000;9,7500;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;9,75;9,75;000;00012;9,7500;0,0000;9,7500;01;250ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
201610210625;0209;00000000000;00193302;B1;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||004;255;012;0000903190;20161501;0,00;9,7500;0,0000;9,7500;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;9,75;9,75;000;00012;9,7500;0,0000;9,7500;01;250ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
201610210626;0209;00000000000;00193358;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;001;019;0000903061;20161501;0,00;89,7000;0,0000;89,7000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;89,70;89,70;000;00024;89,7000;0,0000;89,7000;07;600ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
201610210626;0209;00000000000;00193358;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;200;026;0000902780;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210626;0209;00000000000;00193358;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||003;210;008;0000902800;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210626;0209;00000000000;00193358;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||004;210;009;0000902813;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210627;0209;00000000000;00193359;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;200;026;0000902780;20161501;0,00;79,2000;0,0000;19,8000;0,00;0,00;0,00;0,00;00004;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;79,2000;0,0000;79,2000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210627;0209;00000000000;00193359;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210627;0209;00000000000;00193359;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||003;210;007;0000902791;20161502;0,00;50,4000;0,0000;12,6000;0,00;0,00;0,00;0,00;00004;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,60;12,60;000;00006;50,4000;0,0000;50,4000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210627;0209;00000000000;00193359;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||004;210;008;0000902800;20161502;0,00;25,2000;0,0000;12,6000;0,00;0,00;0,00;0,00;00002;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,60;12,60;000;00006;25,2000;0,0000;25,2000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210627;0209;00000000000;00193359;A1;000;209;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||005;210;009;0000902813;20161502;0,00;25,2000;0,0000;12,6000;0,00;0,00;0,00;0,00;00002;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,60;12,60;000;00006;25,2000;0,0000;25,2000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210628;0209;00000000000;00193372;A2;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;210;008;0000902800;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210628;0209;00000000000;00193372;A2;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;210;009;0000902813;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210629;0209;00000000000;00193450;E3;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;0005;||001;040;022;0000901781;20161501;0,00;36,2000;0,0000;36,2000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;36,20;36,20;000;00012;36,2000;0,0000;36,2000;19;355ML LN2X06UN;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
201610210629;0209;00000000000;00193450;E3;000;209;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;0005;||002;040;019;0000901161;20161501;0,00;33,9000;0,0000;33,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;33,90;000;00012;33,9000;0,0000;33,9000;19;355ML LN2X06UN;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||001;025;007;0000902432;20161501;0,00;89,8000;0,0000;44,9000;0,00;0,00;0,00;0,00;00002;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;44,90;000;00012;89,8000;0,0000;89,8000;68;1000ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||002;210;007;0000902791;20161501;0,00;25,8000;0,0000;12,9000;0,00;0,00;0,00;0,00;00002;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;12,90;000;00006;25,8000;0,0000;25,8000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||003;210;008;0000902800;20161501;0,00;25,8000;0,0000;12,9000;0,00;0,00;0,00;0,00;00002;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;12,90;000;00006;25,8000;0,0000;25,8000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||004;210;009;0000902813;20161501;0,00;25,8000;0,0000;12,9000;0,00;0,00;0,00;0,00;00002;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;12,90;000;00006;25,8000;0,0000;25,8000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||005;360;001;0000900362;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||006;360;002;0000900368;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||007;360;005;0000903122;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
201610210630;2505;00000000000;00200462;A2;000;102;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;000;21/10/2016;2315;||008;001;012;0000902411;20161501;0,00;77,9000;0,0000;77,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;000;001;V; ;S;N;S;000000;0,00;77,90;000;00024;77,9000;0,0000;77,9000;07;600ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
201610210631;0210;00000000000;00110599;C5;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;200;027;0000902815;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210631;0210;00000000000;00110599;C5;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;255;010;0000903201;20161501;0,00;9,7500;0,0000;9,7500;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;9,75;9,75;000;00012;9,7500;0,0000;9,7500;01;250ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
201610210632;0210;00000000000;00330014;A1;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;060;025;0000902430;20161501;0,00;23,5000;0,0000;23,5000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;23,50;23,50;000;00012;23,5000;0,0000;23,5000;05;350ML LATA;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210632;0210;00000000000;00330014;A1;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;210;009;0000902813;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210633;0210;00000000000;00330058;A1;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;305;001;0000900015;20161501;0,00;45,6000;0,0000;11,4000;0,00;0,00;0,00;0,00;00004;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;11,40;11,40;000;00006;45,6000;0,0000;45,6000;16;1500ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210634;0210;00000000000;00330070;B1;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||001;200;026;0000902780;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210634;0210;00000000000;00330070;B1;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||002;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
201610210634;0210;00000000000;00330070;B1;000;210;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;;;21/10/2016;0005;||003;255;010;0000903201;20161501;0,00;9,7500;0,0000;9,7500;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;9,75;9,75;000;00012;9,7500;0,0000;9,7500;01;250ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
